packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
91,1535073412.512056,2018-08-23T21:16:52.512056,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010247230529785156,4.962544202804565,0.0610241174697876,0.06239840905000602,7,172.27.224.250_172.27.224.251,33,1.0,
92,1535073412.51206,2018-08-23T21:16:52.512060,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,3.814697265625e-06,4.962548017501831,0.05003988742828369,0.06251702867427794,8,172.27.224.250_172.27.224.251,34,1.0,
93,1535073412.512495,2018-08-23T21:16:52.512495,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00043511390686035156,4.962983131408691,0.04892129898071289,0.06337500382450022,9,172.27.224.250_172.27.224.251,35,1.0,
94,1535073412.51272,2018-08-23T21:16:52.512720,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000225067138671875,4.963208198547363,0.03528990745544434,0.056748799486090955,10,172.27.224.250_172.27.224.251,36,1.0,
95,1535073412.512972,2018-08-23T21:16:52.512972,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,4.963460206985474,0.028355216979980467,0.05632591998654361,11,172.27.224.250_172.27.224.251,37,1.0,
96,1535073412.513224,2018-08-23T21:16:52.513224,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025177001953125,4.963711977005005,0.018954777717590333,0.05176514257193765,12,172.27.224.250_172.27.224.251,38,1.0,
97,1535073412.513467,2018-08-23T21:16:52.513467,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024318695068359375,4.9639551639556885,0.01795070171356201,0.052048618838284336,13,172.27.224.250_172.27.224.251,39,1.0,
98,1535073412.513714,2018-08-23T21:16:52.513714,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,4.964202165603638,0.0013940095901489257,0.0031653819805531045,14,172.27.224.250_172.27.224.251,40,1.0,
99,1535073412.513961,2018-08-23T21:16:52.513961,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,4.964449167251587,0.001215815544128418,0.0031758068875304035,15,172.27.224.250_172.27.224.251,41,1.0,
100,1535073412.514215,2018-08-23T21:16:52.514215,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025391578674316406,4.96470308303833,0.0012406110763549805,0.003166264853933429,16,172.27.224.250_172.27.224.251,42,1.0,
101,1535073412.514467,2018-08-23T21:16:52.514467,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,4.96495509147644,0.0002410888671875,0.00010262816298298883,17,172.27.224.250_172.27.224.251,43,1.0,
102,1535073412.514712,2018-08-23T21:16:52.514712,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024509429931640625,4.965200185775757,0.00026521682739257815,6.0266340037067373e-05,18,172.27.224.250_172.27.224.251,44,1.0,
103,1535073412.514959,2018-08-23T21:16:52.514959,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,4.965447187423706,0.00024640560150146484,8.276060713576197e-06,19,172.27.224.250_172.27.224.251,45,1.0,
104,1535073412.515213,2018-08-23T21:16:52.515213,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025391578674316406,4.965701103210449,0.00024929046630859373,3.8627432003833505e-06,20,172.27.224.250_172.27.224.251,46,1.0,
105,1535073412.523743,2018-08-23T21:16:52.523743,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008529901504516602,4.974231004714966,0.0010770797729492188,0.00261865730446179,20,172.27.224.250_172.27.224.251,47,1.0,
106,1535073412.532955,2018-08-23T21:16:52.532955,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009212017059326172,4.983443021774292,0.0019731044769287108,0.0036390438375833783,20,172.27.224.250_172.27.224.251,48,1.0,
107,1535073412.53383,2018-08-23T21:16:52.533830,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53340.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008749961853027344,4.984318017959595,0.002036285400390625,0.0036110489296096444,20,172.27.224.250_172.27.224.251,49,1.0,
108,1535073412.541407,2018-08-23T21:16:52.541407,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.007577180862426758,4.9918951988220215,0.0027693033218383787,0.00393677678072274,21,172.27.224.250_172.27.224.70,49,1.0,
109,1535073412.635606,2018-08-23T21:16:52.635606,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09419894218444824,5.08609414100647,0.012164497375488281,0.029078063603851876,21,172.27.224.250_172.27.224.70,50,1.0,0.00769805908203125
110,1535073412.643304,2018-08-23T21:16:52.643304,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.00769805908203125,5.093792200088501,0.01290891170501709,0.028833525311218154,21,172.27.224.250_172.27.224.70,51,1.0,0.00769805908203125
111,1535073412.736054,2018-08-23T21:16:52.736054,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.09274983406066895,5.18654203414917,0.02215869426727295,0.037772918789137765,21,172.27.224.250_172.27.224.251,50,1.0,
112,1535073412.853385,2018-08-23T21:16:52.853385,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.11733102798461914,5.303873062133789,0.033867287635803225,0.047196746827169636,22,172.27.224.250_172.27.224.70,52,1.0,
113,1535073412.947671,2018-08-23T21:16:52.947671,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09428596496582031,5.398159027099609,0.04327118396759033,0.04908445836608247,22,172.27.224.250_172.27.224.70,53,1.0,0.006317138671875
114,1535073412.953988,2018-08-23T21:16:52.953988,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.006317138671875,5.404476165771484,0.04387750625610352,0.04852833801287258,22,172.27.224.250_172.27.224.70,54,1.0,0.006317138671875
115,1535073413.165411,2018-08-23T21:16:53.165411,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21142292022705078,5.615899085998535,0.06416680812835693,0.06984144836621169,22,172.27.224.250_172.27.224.70,55,1.0,
116,1535073413.259665,2018-08-23T21:16:53.259665,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0942540168762207,5.710153102874756,0.07267100811004638,0.0675462377310066,22,172.27.224.250_172.27.224.70,56,1.0,0.003648996353149414
117,1535073413.263314,2018-08-23T21:16:53.263314,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003648996353149414,5.713802099227905,0.07294840812683105,0.06722354858191115,22,172.27.224.250_172.27.224.70,57,1.0,0.003648996353149414
118,1535073413.461795,2018-08-23T21:16:53.461795,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19848108291625977,5.912283182144165,0.09203879833221436,0.07341788645168848,22,172.27.224.250_172.27.224.70,58,1.0,
119,1535073413.571668,2018-08-23T21:16:53.571668,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10987281799316406,6.022156000137329,0.09360618591308593,0.07363611240931488,8,172.27.224.250_172.27.224.70,59,1.0,0.012322187423706055
120,1535073413.58399,2018-08-23T21:16:53.583990,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.012322187423706055,6.034478187561035,0.09406859874725342,0.07304887051779042,8,172.27.224.250_172.27.224.70,60,1.0,0.012322187423706055
121,1535073413.789413,2018-08-23T21:16:53.789413,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20542287826538086,6.239901065826416,0.1053359031677246,0.08107181473030985,7,172.27.224.250_172.27.224.70,61,1.0,
122,1535073413.884113,2018-08-23T21:16:53.884113,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09470009803771973,6.334601163864136,0.10307281017303467,0.08101561833330903,7,172.27.224.250_172.27.224.70,62,1.0,0.009227991104125977
123,1535073413.893341,2018-08-23T21:16:53.893341,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009227991104125977,6.343829154968262,0.09456701278686523,0.0863313572817552,7,172.27.224.250_172.27.224.70,63,1.0,0.009227991104125977
124,1535073413.951417,2018-08-23T21:16:53.951417,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.058075904846191406,6.401905059814453,0.09974288940429688,0.08188989419460209,7,172.27.224.250_172.27.224.251,51,1.0,
125,1535073413.951968,2018-08-23T21:16:53.951968,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0005509853363037109,6.402456045150757,0.07865569591522217,0.07693684292719444,7,172.27.224.250_172.27.224.251,52,1.0,
126,1535073413.95326,2018-08-23T21:16:53.953260,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0012919902801513672,6.403748035430908,0.06935949325561523,0.08038182609018647,7,172.27.224.250_172.27.224.251,53,1.0,
127,1535073413.953264,2018-08-23T21:16:53.953264,TCP,172.27.224.251,172.27.224.250,53340.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,4.0531158447265625e-06,6.403752088546753,0.06899499893188477,0.08072045094235128,8,172.27.224.250_172.27.224.251,54,1.0,
128,1535073413.953415,2018-08-23T21:16:53.953415,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00015091896057128906,6.403903007507324,0.049161982536315915,0.06886500224759215,8,172.27.224.250_172.27.224.251,55,1.0,
129,1535073413.96194,2018-08-23T21:16:53.961940,TCP,172.27.224.250,172.27.224.251,502.0,53340.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00852513313293457,6.412428140640259,0.03902721405029297,0.0663491685252763,8,172.27.224.250_172.27.224.251,56,1.0,
130,1535073414.101402,2018-08-23T21:16:54.101402,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.13946199417114258,6.551890134811401,0.05174119472503662,0.07255453354452984,9,172.27.224.250_172.27.224.70,64,1.0,
131,1535073414.159823,2018-08-23T21:16:54.159823,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.05842089653015137,6.610311031341553,0.037040996551513675,0.049038582698593375,9,None_None,11,,
132,1535073414.195633,2018-08-23T21:16:54.195633,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.035809993743896484,6.646121025085449,0.031151986122131346,0.04468803255548783,9,172.27.224.250_172.27.224.70,65,1.0,0.007651090621948242
133,1535073414.203284,2018-08-23T21:16:54.203284,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007651090621948242,6.6537721157073975,0.030994296073913574,0.044776685591910184,9,172.27.224.250_172.27.224.70,66,1.0,0.007651090621948242
134,1535073414.413377,2018-08-23T21:16:54.413377,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21009302139282227,6.86386513710022,0.04619600772857666,0.07232379634380294,9,172.27.224.250_172.27.224.70,67,1.0,
135,1535073414.507584,2018-08-23T21:16:54.507584,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0942070484161377,6.958072185516357,0.055561614036560056,0.07181846698584263,9,172.27.224.250_172.27.224.70,68,1.0,0.006395816802978516
136,1535073414.51398,2018-08-23T21:16:54.513980,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.006395816802978516,6.964468002319336,0.05607199668884277,0.07140690011181076,9,172.27.224.250_172.27.224.70,69,1.0,0.006395816802978516
137,1535073414.70978,2018-08-23T21:16:54.709780,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1958000659942627,7.160268068313599,0.07565159797668457,0.08057930506416218,9,172.27.224.250_172.27.224.70,70,1.0,
138,1535073414.819895,2018-08-23T21:16:54.819895,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.11011505126953125,7.27038311958313,0.08664801120758056,0.07653277125456896,9,172.27.224.250_172.27.224.70,71,1.0,0.003429889678955078
139,1535073414.823325,2018-08-23T21:16:54.823325,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003429889678955078,7.273813009262085,0.08613848686218262,0.07712533897252298,9,172.27.224.250_172.27.224.70,72,1.0,0.003429889678955078
140,1535073415.021782,2018-08-23T21:16:55.021782,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1984570026397705,7.4722700119018555,0.09203798770904541,0.08363868898553357,7,172.27.224.250_172.27.224.70,73,1.0,
141,1535073415.131657,2018-08-23T21:16:55.131657,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10987496376037598,7.5821449756622314,0.09718339443206787,0.0829204233312087,7,172.27.224.250_172.27.224.70,74,1.0,0.012347221374511719
142,1535073415.144004,2018-08-23T21:16:55.144004,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.012347221374511719,7.594492197036743,0.0948371171951294,0.0851518912343876,7,172.27.224.250_172.27.224.70,75,1.0,0.012347221374511719
143,1535073415.349375,2018-08-23T21:16:55.349375,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20537090301513672,7.79986310005188,0.11460909843444825,0.08561191725451207,7,172.27.224.250_172.27.224.70,76,1.0,
144,1535073415.390066,2018-08-23T21:16:55.390066,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.04069089889526367,7.8405539989471436,0.09766888618469238,0.08126883792072596,7,None_None,12,,
145,1535073415.391848,2018-08-23T21:16:55.391848,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0017821788787841797,7.842336177825928,0.08842639923095703,0.08677535288778752,7,None_None,13,,
146,1535073415.391854,2018-08-23T21:16:55.391854,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,7.842342138290405,0.08778741359710693,0.08746728361760388,8,172.27.224.250_172.27.224.251,57,1.0,
147,1535073415.402111,2018-08-23T21:16:55.402111,TCP,172.27.224.250,172.27.224.251,502.0,53341.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.01025700569152832,7.852599143981934,0.0692331075668335,0.08148369958359594,8,172.27.224.250_172.27.224.251,58,1.0,
148,1535073415.402117,2018-08-23T21:16:55.402117,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,7.852605104446411,0.058222198486328126,0.08277479693434373,9,172.27.224.250_172.27.224.251,59,1.0,
149,1535073415.402779,2018-08-23T21:16:55.402779,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0006620883941650391,7.853267192840576,0.057945418357849124,0.0829827332539599,10,172.27.224.250_172.27.224.251,60,1.0,
150,1535073415.403009,2018-08-23T21:16:55.403009,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00022983551025390625,7.85349702835083,0.038122701644897464,0.06801420470255018,11,172.27.224.250_172.27.224.251,61,1.0,
151,1535073415.403254,2018-08-23T21:16:55.403254,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024509429931640625,7.8537421226501465,0.027159714698791505,0.06387300208975132,12,172.27.224.250_172.27.224.251,62,1.0,
152,1535073415.4035,2018-08-23T21:16:55.403500,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,7.853988170623779,0.025949597358703613,0.06429803454915559,13,172.27.224.250_172.27.224.251,63,1.0,
153,1535073415.403753,2018-08-23T21:16:55.403753,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,7.854241132736206,0.005437803268432617,0.01277632529965712,14,172.27.224.250_172.27.224.251,64,1.0,
154,1535073415.404001,2018-08-23T21:16:55.404001,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,7.854489088058472,0.0013935089111328125,0.003157020314735988,15,172.27.224.250_172.27.224.251,65,1.0,
155,1535073415.404252,2018-08-23T21:16:55.404252,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002510547637939453,7.854740142822266,0.0012403964996337891,0.003173163483521153,16,172.27.224.250_172.27.224.251,66,1.0,
156,1535073415.404504,2018-08-23T21:16:55.404504,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,7.854992151260376,0.0012650012969970704,0.003163467210252871,17,172.27.224.250_172.27.224.251,67,1.0,
157,1535073415.404752,2018-08-23T21:16:55.404752,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,7.855240106582642,0.0002640962600708008,0.00015911340020091397,18,172.27.224.250_172.27.224.251,68,1.0,
158,1535073415.405,2018-08-23T21:16:55.405000,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,7.855488061904907,0.0002882957458496094,0.00013149734129061722,19,172.27.224.250_172.27.224.251,69,1.0,
159,1535073415.405253,2018-08-23T21:16:55.405253,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,7.855741024017334,0.00024738311767578123,6.774520678938766e-06,20,172.27.224.250_172.27.224.251,70,1.0,
160,1535073415.405499,2018-08-23T21:16:55.405499,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,7.855987071990967,0.0002490043640136719,2.9930820303585965e-06,21,172.27.224.250_172.27.224.251,71,1.0,
161,1535073415.413725,2018-08-23T21:16:55.413725,TCP,172.27.224.250,172.27.224.251,502.0,53341.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00822591781616211,7.864212989807129,0.0010470867156982422,0.0025223855366743667,20,172.27.224.250_172.27.224.251,72,1.0,
162,1535073415.423008,2018-08-23T21:16:55.423008,TCP,172.27.224.250,172.27.224.251,502.0,53341.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009283065795898438,7.873496055603027,0.0019507884979248046,0.0035945140050394992,20,172.27.224.250_172.27.224.251,73,1.0,
163,1535073415.423888,2018-08-23T21:16:55.423888,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53341.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008800029754638672,7.874376058578491,0.002013492584228516,0.003566969263912254,20,172.27.224.250_172.27.224.251,74,1.0,
164,1535073415.443519,2018-08-23T21:16:55.443519,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.019631147384643555,7.894007205963135,0.003951811790466308,0.006533701120241068,21,172.27.224.250_172.27.224.70,77,1.0,0.009822845458984375
165,1535073415.453342,2018-08-23T21:16:55.453342,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009822845458984375,7.903830051422119,0.004908990859985351,0.006631698031365116,21,172.27.224.250_172.27.224.70,78,1.0,0.009822845458984375
166,1535073415.626183,2018-08-23T21:16:55.626183,TCP,172.27.224.251,172.27.224.250,53341.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.17284107208251953,8.076671123504639,0.022167897224426268,0.05332980477754719,21,172.27.224.250_172.27.224.251,75,1.0,
167,1535073415.661354,2018-08-23T21:16:55.661354,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.0351710319519043,8.111842155456543,0.025660204887390136,0.05287642641114652,22,172.27.224.250_172.27.224.70,79,1.0,
168,1535073415.755576,2018-08-23T21:16:55.755576,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09422183036804199,8.206063985824585,0.035057592391967776,0.056110063834492685,22,172.27.224.250_172.27.224.70,80,1.0,0.008478164672851562
169,1535073415.764054,2018-08-23T21:16:55.764054,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008478164672851562,8.214542150497437,0.035880112648010255,0.055601150732358225,22,172.27.224.250_172.27.224.70,81,1.0,0.008478164672851562
170,1535073415.973335,2018-08-23T21:16:55.973335,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20928096771240234,8.423823118209839,0.05678360462188721,0.07619558303740226,22,172.27.224.250_172.27.224.70,82,1.0,
171,1535073416.067576,2018-08-23T21:16:56.067576,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09424090385437012,8.518064022064209,0.06538510322570801,0.07494979386617605,22,172.27.224.250_172.27.224.70,83,1.0,0.005772113800048828
