packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time,transaction_id_delta,transaction_id_repeats,func_code_entropy,consecutive_same_func_code,flow_request_count,flow_response_count,response_rate,flow_exception_count,exception_rate
223,1535069793.421386,2018-08-23T20:16:33.421386,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006114959716796875,10.941545963287354,4,172.27.224.250_172.27.224.70,72,1.0,0.006114959716796875,0.0,22993,-0.0,71,11484,11509,1.0021769418321143,0,0.0
226,1535069793.727257,2018-08-23T20:16:33.727257,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30587100982666016,11.247416973114014,4,172.27.224.250_172.27.224.70,73,1.0,0.004812955856323242,0.0,22993,-0.0,72,11484,11509,1.0021769418321143,0,0.0
227,1535069793.73207,2018-08-23T20:16:33.732070,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004812955856323242,11.252229928970337,4,172.27.224.250_172.27.224.70,74,1.0,0.004812955856323242,0.0,22993,-0.0,73,11484,11509,1.0021769418321143,0,0.0
229,1535069794.039522,2018-08-23T20:16:34.039522,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3074519634246826,11.55968189239502,4,172.27.224.250_172.27.224.70,75,1.0,0.0019071102142333984,0.0,22993,-0.0,74,11484,11509,1.0021769418321143,0,0.0
230,1535069794.041429,2018-08-23T20:16:34.041429,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0019071102142333984,11.561589002609253,4,172.27.224.250_172.27.224.70,76,1.0,0.0019071102142333984,0.0,22993,-0.0,75,11484,11509,1.0021769418321143,0,0.0
233,1535069794.351469,2018-08-23T20:16:34.351469,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3100399971008301,11.871628999710083,4,172.27.224.250_172.27.224.70,77,1.0,0.010624885559082031,0.0,22993,-0.0,76,11484,11509,1.0021769418321143,0,0.0
234,1535069794.362094,2018-08-23T20:16:34.362094,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010624885559082031,11.882253885269165,4,172.27.224.250_172.27.224.70,78,1.0,0.010624885559082031,0.0,22993,-0.0,77,11484,11509,1.0021769418321143,0,0.0
236,1535069794.663217,2018-08-23T20:16:34.663217,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30112314224243164,12.183377027511597,4,172.27.224.250_172.27.224.70,79,1.0,0.008177042007446289,0.0,22993,-0.0,78,11484,11509,1.0021769418321143,0,0.0
237,1535069794.671394,2018-08-23T20:16:34.671394,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008177042007446289,12.191554069519043,4,172.27.224.250_172.27.224.70,80,1.0,0.008177042007446289,0.0,22993,-0.0,79,11484,11509,1.0021769418321143,0,0.0
246,1535069794.975207,2018-08-23T20:16:34.975207,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30381298065185547,12.495367050170898,4,172.27.224.250_172.27.224.70,81,1.0,0.006810903549194336,0.0,22993,-0.0,80,11484,11509,1.0021769418321143,0,0.0
247,1535069794.982018,2018-08-23T20:16:34.982018,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006810903549194336,12.502177953720093,4,172.27.224.250_172.27.224.70,82,1.0,0.006810903549194336,0.0,22993,-0.0,81,11484,11509,1.0021769418321143,0,0.0
249,1535069795.287354,2018-08-23T20:16:35.287354,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30533599853515625,12.807513952255249,4,172.27.224.250_172.27.224.70,83,1.0,0.003999948501586914,0.0,22993,-0.0,82,11484,11509,1.0021769418321143,0,0.0
250,1535069795.291354,2018-08-23T20:16:35.291354,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003999948501586914,12.811513900756836,4,172.27.224.250_172.27.224.70,84,1.0,0.003999948501586914,0.0,22993,-0.0,83,11484,11509,1.0021769418321143,0,0.0
252,1535069795.599304,2018-08-23T20:16:35.599304,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3079500198364258,13.119463920593262,4,172.27.224.250_172.27.224.70,85,1.0,0.0027370452880859375,0.0,22993,-0.0,84,11484,11509,1.0021769418321143,0,0.0
253,1535069795.602041,2018-08-23T20:16:35.602041,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0027370452880859375,13.122200965881348,4,172.27.224.250_172.27.224.70,86,1.0,0.0027370452880859375,0.0,22993,-0.0,85,11484,11509,1.0021769418321143,0,0.0
255,1535069795.911382,2018-08-23T20:16:35.911382,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3093409538269043,13.431541919708252,4,172.27.224.250_172.27.224.70,87,1.0,0.009974956512451172,0.0,22993,-0.0,86,11484,11509,1.0021769418321143,0,0.0
256,1535069795.921357,2018-08-23T20:16:35.921357,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009974956512451172,13.441516876220703,4,172.27.224.250_172.27.224.70,88,1.0,0.009974956512451172,0.0,22993,-0.0,87,11484,11509,1.0021769418321143,0,0.0
278,1535069796.211925,2018-08-23T20:16:36.211925,Modbus/TCP,172.27.224.250,172.27.224.251,502,52091,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.29056811332702637,13.73208498954773,3,172.27.224.250_172.27.224.251,5,1.0,,0.0,1241,-0.0,4,0,1241,1241.0,0,0.0
279,1535069796.223746,2018-08-23T20:16:36.223746,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.01182103157043457,13.743906021118164,4,172.27.224.250_172.27.224.70,89,1.0,0.0076749324798583984,0.0,22993,-0.0,88,11484,11509,1.0021769418321143,0,0.0
280,1535069796.231421,2018-08-23T20:16:36.231421,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0076749324798583984,13.751580953598022,4,172.27.224.250_172.27.224.70,90,1.0,0.0076749324798583984,0.0,22993,-0.0,89,11484,11509,1.0021769418321143,0,0.0
283,1535069796.535155,2018-08-23T20:16:36.535155,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30373406410217285,14.055315017700195,4,172.27.224.250_172.27.224.70,91,1.0,0.006921052932739258,0.0,22993,-0.0,90,11484,11509,1.0021769418321143,0,0.0
284,1535069796.542076,2018-08-23T20:16:36.542076,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006921052932739258,14.062236070632935,4,172.27.224.250_172.27.224.70,92,1.0,0.006921052932739258,0.0,22993,-0.0,91,11484,11509,1.0021769418321143,0,0.0
286,1535069796.847162,2018-08-23T20:16:36.847162,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3050858974456787,14.367321968078613,4,172.27.224.250_172.27.224.70,93,1.0,0.00428009033203125,0.0,22993,-0.0,92,11484,11509,1.0021769418321143,0,0.0
287,1535069796.851442,2018-08-23T20:16:36.851442,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00428009033203125,14.371602058410645,4,172.27.224.250_172.27.224.70,94,1.0,0.00428009033203125,0.0,22993,-0.0,93,11484,11509,1.0021769418321143,0,0.0
289,1535069797.159196,2018-08-23T20:16:37.159196,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3077538013458252,14.67935585975647,4,172.27.224.250_172.27.224.70,95,1.0,0.002911090850830078,0.0,22993,-0.0,94,11484,11509,1.0021769418321143,0,0.0
290,1535069797.162107,2018-08-23T20:16:37.162107,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.002911090850830078,14.6822669506073,4,172.27.224.250_172.27.224.70,96,1.0,0.002911090850830078,0.0,22993,-0.0,95,11484,11509,1.0021769418321143,0,0.0
292,1535069797.47133,2018-08-23T20:16:37.471330,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.309222936630249,14.991489887237549,4,172.27.224.250_172.27.224.70,97,1.0,0.010130167007446289,0.0,22993,-0.0,96,11484,11509,1.0021769418321143,0,0.0
293,1535069797.48146,2018-08-23T20:16:37.481460,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010130167007446289,15.001620054244995,4,172.27.224.250_172.27.224.70,98,1.0,0.010130167007446289,0.0,22993,-0.0,97,11484,11509,1.0021769418321143,0,0.0
301,1535069797.783166,2018-08-23T20:16:37.783166,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30170583724975586,15.303325891494751,4,172.27.224.250_172.27.224.70,99,1.0,0.00890803337097168,0.0,22993,-0.0,98,11484,11509,1.0021769418321143,0,0.0
302,1535069797.792074,2018-08-23T20:16:37.792074,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00890803337097168,15.312233924865723,4,172.27.224.250_172.27.224.70,100,1.0,0.00890803337097168,0.0,22993,-0.0,99,11484,11509,1.0021769418321143,0,0.0
304,1535069798.095184,2018-08-23T20:16:38.095184,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30311012268066406,15.615344047546387,4,172.27.224.250_172.27.224.70,101,1.0,0.006209850311279297,0.0,22993,-0.0,100,11484,11509,1.0021769418321143,0,0.0
305,1535069798.101394,2018-08-23T20:16:38.101394,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006209850311279297,15.621553897857666,4,172.27.224.250_172.27.224.70,102,1.0,0.006209850311279297,0.0,22993,-0.0,101,11484,11509,1.0021769418321143,0,0.0
308,1535069798.407225,2018-08-23T20:16:38.407225,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3058309555053711,15.927384853363037,4,172.27.224.250_172.27.224.70,103,1.0,0.004862070083618164,0.0,22993,-0.0,102,11484,11509,1.0021769418321143,0,0.0
309,1535069798.412087,2018-08-23T20:16:38.412087,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004862070083618164,15.932246923446655,4,172.27.224.250_172.27.224.70,104,1.0,0.004862070083618164,0.0,22993,-0.0,103,11484,11509,1.0021769418321143,0,0.0
311,1535069798.719543,2018-08-23T20:16:38.719543,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30745601654052734,16.239702939987183,4,172.27.224.250_172.27.224.70,105,1.0,0.0018579959869384766,0.0,22993,-0.0,104,11484,11509,1.0021769418321143,0,0.0
312,1535069798.721401,2018-08-23T20:16:38.721401,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0018579959869384766,16.24156093597412,4,172.27.224.250_172.27.224.70,106,1.0,0.0018579959869384766,0.0,22993,-0.0,105,11484,11509,1.0021769418321143,0,0.0
314,1535069799.031152,2018-08-23T20:16:39.031152,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.309751033782959,16.55131196975708,4,172.27.224.250_172.27.224.70,107,1.0,0.010935068130493164,0.0,22993,-0.0,106,11484,11509,1.0021769418321143,0,0.0
315,1535069799.042087,2018-08-23T20:16:39.042087,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010935068130493164,16.562247037887573,4,172.27.224.250_172.27.224.70,108,1.0,0.010935068130493164,0.0,22993,-0.0,107,11484,11509,1.0021769418321143,0,0.0
335,1535069799.112276,2018-08-23T20:16:39.112276,Modbus/TCP,172.27.224.250,172.27.224.251,502,52092,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.07018899917602539,16.6324360370636,3,172.27.224.250_172.27.224.251,6,1.0,,0.0,1241,-0.0,5,0,1241,1241.0,0,0.0
338,1535069799.343099,2018-08-23T20:16:39.343099,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.23082304000854492,16.863259077072144,4,172.27.224.250_172.27.224.70,109,1.0,0.008352994918823242,0.0,22993,-0.0,108,11484,11509,1.0021769418321143,0,0.0
339,1535069799.351452,2018-08-23T20:16:39.351452,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008352994918823242,16.871612071990967,4,172.27.224.250_172.27.224.70,110,1.0,0.008352994918823242,0.0,22993,-0.0,109,11484,11509,1.0021769418321143,0,0.0
341,1535069799.655342,2018-08-23T20:16:39.655342,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3038899898529053,17.175502061843872,4,172.27.224.250_172.27.224.70,111,1.0,0.006793975830078125,0.0,22993,-0.0,110,11484,11509,1.0021769418321143,0,0.0
342,1535069799.662136,2018-08-23T20:16:39.662136,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006793975830078125,17.18229603767395,4,172.27.224.250_172.27.224.70,112,1.0,0.006793975830078125,0.0,22993,-0.0,111,11484,11509,1.0021769418321143,0,0.0
344,1535069799.967313,2018-08-23T20:16:39.967313,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3051769733428955,17.487473011016846,4,172.27.224.250_172.27.224.70,113,1.0,0.00414586067199707,0.0,22993,-0.0,112,11484,11509,1.0021769418321143,0,0.0
345,1535069799.971459,2018-08-23T20:16:39.971459,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00414586067199707,17.491618871688843,4,172.27.224.250_172.27.224.70,114,1.0,0.00414586067199707,0.0,22993,-0.0,113,11484,11509,1.0021769418321143,0,0.0
348,1535069800.279109,2018-08-23T20:16:40.279109,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.307650089263916,17.79926896095276,4,172.27.224.250_172.27.224.70,115,1.0,0.0030291080474853516,0.0,22993,-0.0,114,11484,11509,1.0021769418321143,0,0.0
349,1535069800.282138,2018-08-23T20:16:40.282138,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0030291080474853516,17.802298069000244,4,172.27.224.250_172.27.224.70,116,1.0,0.0030291080474853516,0.0,22993,-0.0,115,11484,11509,1.0021769418321143,0,0.0
357,1535069800.591102,2018-08-23T20:16:40.591102,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3089637756347656,18.11126184463501,4,172.27.224.250_172.27.224.70,117,1.0,0.011016130447387695,0.0,22993,-0.0,116,11484,11509,1.0021769418321143,0,0.0
358,1535069800.602118,2018-08-23T20:16:40.602118,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011016130447387695,18.122277975082397,4,172.27.224.250_172.27.224.70,118,1.0,0.011016130447387695,0.0,22993,-0.0,117,11484,11509,1.0021769418321143,0,0.0
360,1535069800.903286,2018-08-23T20:16:40.903286,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30116796493530273,18.4234459400177,4,172.27.224.250_172.27.224.70,119,1.0,0.008172988891601562,0.0,22993,-0.0,118,11484,11509,1.0021769418321143,0,0.0
361,1535069800.911459,2018-08-23T20:16:40.911459,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008172988891601562,18.4316189289093,4,172.27.224.250_172.27.224.70,120,1.0,0.008172988891601562,0.0,22993,-0.0,119,11484,11509,1.0021769418321143,0,0.0
363,1535069801.215055,2018-08-23T20:16:41.215055,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30359601974487305,18.735214948654175,4,172.27.224.250_172.27.224.70,121,1.0,0.007071018218994141,0.0,22993,-0.0,120,11484,11509,1.0021769418321143,0,0.0
364,1535069801.222126,2018-08-23T20:16:41.222126,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007071018218994141,18.74228596687317,4,172.27.224.250_172.27.224.70,122,1.0,0.007071018218994141,0.0,22993,-0.0,121,11484,11509,1.0021769418321143,0,0.0
368,1535069801.52713,2018-08-23T20:16:41.527130,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3050038814544678,19.047289848327637,4,172.27.224.250_172.27.224.70,123,1.0,0.004324197769165039,0.0,22993,-0.0,122,11484,11509,1.0021769418321143,0,0.0
369,1535069801.531454,2018-08-23T20:16:41.531454,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004324197769165039,19.0516140460968,4,172.27.224.250_172.27.224.70,124,1.0,0.004324197769165039,0.0,22993,-0.0,123,11484,11509,1.0021769418321143,0,0.0
371,1535069801.839291,2018-08-23T20:16:41.839291,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30783700942993164,19.359451055526733,4,172.27.224.250_172.27.224.70,125,1.0,0.002816915512084961,0.0,22993,-0.0,124,11484,11509,1.0021769418321143,0,0.0
372,1535069801.842108,2018-08-23T20:16:41.842108,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.002816915512084961,19.36226797103882,4,172.27.224.250_172.27.224.70,126,1.0,0.002816915512084961,0.0,22993,-0.0,125,11484,11509,1.0021769418321143,0,0.0
392,1535069802.002343,2018-08-23T20:16:42.002343,Modbus/TCP,172.27.224.250,172.27.224.251,502,52093,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.16023492813110352,19.522502899169922,3,172.27.224.250_172.27.224.251,7,1.0,,0.0,1241,-0.0,6,0,1241,1241.0,0,0.0
394,1535069802.151522,2018-08-23T20:16:42.151522,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.14917898178100586,19.671681880950928,4,172.27.224.250_172.27.224.70,127,1.0,0.009961128234863281,0.0,22993,-0.0,126,11484,11509,1.0021769418321143,0,0.0
395,1535069802.161483,2018-08-23T20:16:42.161483,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009961128234863281,19.68164300918579,4,172.27.224.250_172.27.224.70,128,1.0,0.009961128234863281,0.0,22993,-0.0,127,11484,11509,1.0021769418321143,0,0.0
399,1535069802.463103,2018-08-23T20:16:42.463103,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3016200065612793,19.98326301574707,4,172.27.224.250_172.27.224.70,129,1.0,0.009064912796020508,0.0,22993,-0.0,128,11484,11509,1.0021769418321143,0,0.0
400,1535069802.472168,2018-08-23T20:16:42.472168,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009064912796020508,19.99232792854309,4,172.27.224.250_172.27.224.70,130,1.0,0.009064912796020508,0.0,22993,-0.0,129,11484,11509,1.0021769418321143,0,0.0
402,1535069802.775225,2018-08-23T20:16:42.775225,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3030569553375244,20.295384883880615,4,172.27.224.250_172.27.224.70,131,1.0,0.006283998489379883,0.0,22993,-0.0,130,11484,11509,1.0021769418321143,0,0.0
403,1535069802.781509,2018-08-23T20:16:42.781509,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006283998489379883,20.301668882369995,4,172.27.224.250_172.27.224.70,132,1.0,0.006283998489379883,0.0,22993,-0.0,131,11484,11509,1.0021769418321143,0,0.0
405,1535069803.087063,2018-08-23T20:16:43.087063,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3055541515350342,20.60722303390503,4,172.27.224.250_172.27.224.70,133,1.0,0.00510096549987793,0.0,22993,-0.0,132,11484,11509,1.0021769418321143,0,0.0
406,1535069803.092164,2018-08-23T20:16:43.092164,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00510096549987793,20.612323999404907,4,172.27.224.250_172.27.224.70,134,1.0,0.00510096549987793,0.0,22993,-0.0,133,11484,11509,1.0021769418321143,0,0.0
408,1535069803.399116,2018-08-23T20:16:43.399116,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30695199966430664,20.919275999069214,4,172.27.224.250_172.27.224.70,135,1.0,0.0024199485778808594,0.0,22993,-0.0,134,11484,11509,1.0021769418321143,0,0.0
409,1535069803.401536,2018-08-23T20:16:43.401536,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0024199485778808594,20.921695947647095,4,172.27.224.250_172.27.224.70,136,1.0,0.0024199485778808594,0.0,22993,-0.0,135,11484,11509,1.0021769418321143,0,0.0
418,1535069803.711213,2018-08-23T20:16:43.711213,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3096771240234375,21.231373071670532,4,172.27.224.250_172.27.224.70,137,1.0,0.010957002639770508,0.0,22993,-0.0,136,11484,11509,1.0021769418321143,0,0.0
419,1535069803.72217,2018-08-23T20:16:43.722170,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010957002639770508,21.242330074310303,4,172.27.224.250_172.27.224.70,138,1.0,0.010957002639770508,0.0,22993,-0.0,137,11484,11509,1.0021769418321143,0,0.0
421,1535069804.023349,2018-08-23T20:16:44.023349,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3011789321899414,21.543509006500244,4,172.27.224.250_172.27.224.70,139,1.0,0.008168935775756836,0.0,22993,-0.0,138,11484,11509,1.0021769418321143,0,0.0
