packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
94,1535066159.502056,2018-08-23T19:15:59.502056,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.011868953704833984,4.374069929122925,0.0032130956649780275,0.004711967824987707,172.27.224.250_172.27.224.70,43,1.0
95,1535066159.509336,2018-08-23T19:15:59.509336,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007280111312866211,4.381350040435791,0.003915905952453613,0.0047452540356621034,172.27.224.250_172.27.224.70,44,1.0
96,1535066159.692478,2018-08-23T19:15:59.692478,TCP,172.27.224.251,172.27.224.250,50836.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.18314194679260254,4.5644919872283936,0.022204995155334473,0.056731621267799216,172.27.224.250_172.27.224.251,45,1.0
97,1535066159.719885,2018-08-23T19:15:59.719885,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.027407169342041016,4.591899156570435,0.024921011924743653,0.0562113406228261,172.27.224.250_172.27.224.70,45,1.0
98,1535066159.814352,2018-08-23T19:15:59.814352,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0944669246673584,4.686366081237793,0.03434300422668457,0.059420835420119264,172.27.224.250_172.27.224.70,46,1.0
99,1535066159.820023,2018-08-23T19:15:59.820023,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005671024322509766,4.692037105560303,0.03488500118255615,0.059099168018836,172.27.224.250_172.27.224.70,47,1.0
100,1535066160.016304,2018-08-23T19:16:00.016304,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19628095626831055,4.888318061828613,0.05448780059814453,0.07633332145798848,172.27.224.250_172.27.224.70,48,1.0
101,1535066160.126158,2018-08-23T19:16:00.126158,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10985398292541504,4.998172044754028,0.06465110778808594,0.07625457700486786,172.27.224.250_172.27.224.70,49,1.0
102,1535066160.129348,2018-08-23T19:16:00.129348,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0031900405883789062,5.001362085342407,0.06400330066680908,0.0767991471456446,172.27.224.250_172.27.224.70,50,1.0
103,1535066160.224414,2018-08-23T19:16:00.224414,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.09506607055664062,5.096428155899048,0.0734227180480957,0.0739181591691422,None_None,7,
104,1535066160.343891,2018-08-23T19:16:00.343891,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1194767951965332,5.215904951095581,0.08418350219726563,0.07176289327184034,172.27.224.250_172.27.224.70,51,1.0
105,1535066160.438131,2018-08-23T19:16:00.438131,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09424018859863281,5.310145139694214,0.09287950992584229,0.06648309356053696,172.27.224.250_172.27.224.70,52,1.0
106,1535066160.450033,2018-08-23T19:16:00.450033,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.01190185546875,5.322046995162964,0.07575550079345703,0.06259017644699902,172.27.224.250_172.27.224.70,53,1.0
107,1535066160.655923,2018-08-23T19:16:00.655923,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20588994026184082,5.527936935424805,0.09360377788543701,0.0720104721698261,172.27.224.250_172.27.224.70,54,1.0
108,1535066160.750188,2018-08-23T19:16:00.750188,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09426522254943848,5.622202157974243,0.09358360767364501,0.07201023178641093,172.27.224.250_172.27.224.70,55,1.0
109,1535066160.759323,2018-08-23T19:16:00.759323,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009134769439697266,5.63133692741394,0.09392998218536378,0.07154722259689217,172.27.224.250_172.27.224.70,56,1.0
110,1535066160.907648,2018-08-23T19:16:00.907648,TCP,172.27.224.251,172.27.224.250,50836.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.14832520484924316,5.779662132263184,0.08913440704345703,0.0652552156242203,172.27.224.250_172.27.224.251,46,1.0
111,1535066160.908046,2018-08-23T19:16:00.908046,TCP,172.27.224.250,172.27.224.251,502.0,50836.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0003979206085205078,5.780060052871704,0.07818880081176757,0.07037280783068356,172.27.224.250_172.27.224.251,47,1.0
112,1535066160.909341,2018-08-23T19:16:00.909341,TCP,172.27.224.250,172.27.224.251,502.0,50836.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0012950897216796875,5.781355142593384,0.07799930572509765,0.0705993849706062,172.27.224.250_172.27.224.251,48,1.0
113,1535066160.909347,2018-08-23T19:16:00.909347,TCP,172.27.224.251,172.27.224.250,50836.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,5.781361103057861,0.06849329471588135,0.07434641395678625,172.27.224.250_172.27.224.251,49,1.0
114,1535066160.909496,2018-08-23T19:16:00.909496,TCP,172.27.224.250,172.27.224.251,502.0,50836.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00014901161193847656,5.7815101146698,0.056560516357421875,0.07482885297078816,172.27.224.250_172.27.224.251,50,1.0
115,1535066160.918057,2018-08-23T19:16:00.918057,TCP,172.27.224.250,172.27.224.251,502.0,50836.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008560895919799805,5.7900710105896,0.047992587089538574,0.07494021830385922,172.27.224.250_172.27.224.251,51,1.0
116,1535066160.967924,2018-08-23T19:16:00.967924,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.04986715316772461,5.839938163757324,0.05178911685943603,0.07386260787659989,172.27.224.250_172.27.224.70,57,1.0
117,1535066161.062112,2018-08-23T19:16:01.062112,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09418797492980957,5.934126138687134,0.04061892032623291,0.05364909657255285,172.27.224.250_172.27.224.70,58,1.0
118,1535066161.069977,2018-08-23T19:16:01.069977,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007864952087402344,5.941991090774536,0.0319788932800293,0.0509383353641499,172.27.224.250_172.27.224.70,59,1.0
119,1535066161.279926,2018-08-23T19:16:01.279926,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20994901657104492,6.151940107345581,0.05206031799316406,0.07488606211522594,172.27.224.250_172.27.224.70,60,1.0
120,1535066161.374377,2018-08-23T19:16:01.374377,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0944509506225586,6.24639105796814,0.0466728925704956,0.06888887545943324,172.27.224.250_172.27.224.70,61,1.0
121,1535066161.379306,2018-08-23T19:16:01.379306,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004929065704345703,6.251320123672485,0.04712600708007812,0.0685648236523894,172.27.224.250_172.27.224.70,62,1.0
122,1535066161.57629,2018-08-23T19:16:01.576290,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19698381423950195,6.448303937911987,0.06669487953186035,0.08085494355306695,172.27.224.250_172.27.224.70,63,1.0
123,1535066161.686074,2018-08-23T19:16:01.686074,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10978412628173828,6.558088064193726,0.07767269611358643,0.07820332741059788,172.27.224.250_172.27.224.70,64,1.0
124,1535066161.690006,2018-08-23T19:16:01.690006,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003931999206542969,6.5620200634002686,0.07805099487304687,0.07779473088763347,172.27.224.250_172.27.224.70,65,1.0
125,1535066161.888296,2018-08-23T19:16:01.888296,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1982898712158203,6.760309934616089,0.09702389240264893,0.08198711721962901,172.27.224.250_172.27.224.70,66,1.0
126,1535066161.998216,2018-08-23T19:16:01.998216,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10992002487182617,6.870229959487915,0.10302917957305908,0.0803318837678814,172.27.224.250_172.27.224.70,67,1.0
127,1535066162.009364,2018-08-23T19:16:02.009364,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.01114797592163086,6.881377935409546,0.09472517967224121,0.08547470612775276,172.27.224.250_172.27.224.70,68,1.0
128,1535066162.215879,2018-08-23T19:16:02.215879,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20651507377624512,7.087893009185791,0.11459019184112548,0.08612614952732381,172.27.224.250_172.27.224.70,69,1.0
129,1535066162.224485,2018-08-23T19:16:02.224485,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.00860595703125,7.096498966217041,0.094455885887146,0.0848821879649836,None_None,8,
130,1535066162.310114,2018-08-23T19:16:02.310114,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08562898635864258,7.182127952575684,0.0935736894607544,0.08492807671402336,172.27.224.250_172.27.224.70,70,1.0
131,1535066162.319974,2018-08-23T19:16:02.319974,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009860038757324219,7.191987991333008,0.09406678676605225,0.08436868723561095,172.27.224.250_172.27.224.70,71,1.0
132,1535066162.346198,2018-08-23T19:16:02.346198,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.026224136352539062,7.218212127685547,0.07699081897735596,0.0782854480480082,None_None,9,
133,1535066162.347965,2018-08-23T19:16:02.347965,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0017669200897216797,7.2199790477752686,0.0661890983581543,0.08067352908912222,None_None,10,
134,1535066162.347971,2018-08-23T19:16:02.347971,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,7.219985008239746,0.06579649448394775,0.0810189858612717,172.27.224.250_172.27.224.251,52,1.0
135,1535066162.358199,2018-08-23T19:16:02.358199,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.01022791862487793,7.230212926864624,0.04699029922485352,0.06755518449868311,172.27.224.250_172.27.224.251,53,1.0
136,1535066162.358205,2018-08-23T19:16:02.358205,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,6.198883056640625e-06,7.230219125747681,0.03599891662597656,0.06507480906570008,172.27.224.250_172.27.224.251,54,1.0
137,1535066162.35891,2018-08-23T19:16:02.358910,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0007050037384033203,7.230924129486084,0.034954619407653806,0.06559959556164169,172.27.224.250_172.27.224.251,55,1.0
138,1535066162.35914,2018-08-23T19:16:02.359140,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00022983551025390625,7.231153964996338,0.014326095581054688,0.026346460022757024,172.27.224.250_172.27.224.251,56,1.0
139,1535066162.359382,2018-08-23T19:16:02.359382,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024199485778808594,7.231395959854126,0.013489699363708496,0.026678892871012917,172.27.224.250_172.27.224.251,57,1.0
140,1535066162.35963,2018-08-23T19:16:02.359630,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024819374084472656,7.231644153594971,0.004951620101928711,0.00848621556555358,172.27.224.250_172.27.224.251,58,1.0
141,1535066162.359883,2018-08-23T19:16:02.359883,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,7.2318971157073975,0.0039909124374389645,0.00841227880782331,172.27.224.250_172.27.224.251,59,1.0
142,1535066162.360136,2018-08-23T19:16:02.360136,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,7.232150077819824,0.0013937950134277344,0.003146492765272957,172.27.224.250_172.27.224.251,60,1.0
143,1535066162.360385,2018-08-23T19:16:02.360385,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024890899658203125,7.232398986816406,0.0012419939041137696,0.003163065608592674,172.27.224.250_172.27.224.251,61,1.0
144,1535066162.360628,2018-08-23T19:16:02.360628,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002429485321044922,7.232641935348511,0.0012656927108764648,0.003153649615134998,172.27.224.250_172.27.224.251,62,1.0
145,1535066162.36088,2018-08-23T19:16:02.360880,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,7.232893943786621,0.00026810169219970703,0.00017118447527621837,172.27.224.250_172.27.224.251,63,1.0
146,1535066162.361132,2018-08-23T19:16:02.361132,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,7.2331459522247314,0.0002926826477050781,0.00014505202087331513,172.27.224.250_172.27.224.251,64,1.0
147,1535066162.361378,2018-08-23T19:16:02.361378,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,7.233392000198364,0.0002467870712280273,7.171474546939763e-06,172.27.224.250_172.27.224.251,65,1.0
148,1535066162.361625,2018-08-23T19:16:02.361625,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,7.2336390018463135,0.0002485036849975586,4.028970367040555e-06,172.27.224.250_172.27.224.251,66,1.0
149,1535066162.369787,2018-08-23T19:16:02.369787,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00816202163696289,7.241801023483276,0.001040506362915039,0.0025022476049073265,172.27.224.250_172.27.224.251,67,1.0
150,1535066162.379324,2018-08-23T19:16:02.379324,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009536981582641602,7.251338005065918,0.0019693851470947267,0.003640594603414894,172.27.224.250_172.27.224.251,68,1.0
151,1535066162.380186,2018-08-23T19:16:02.380186,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,50837.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.00086212158203125,7.252200126647949,0.002030301094055176,0.0036136804667257967,172.27.224.250_172.27.224.251,69,1.0
152,1535066162.527898,2018-08-23T19:16:02.527898,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.14771199226379395,7.399912118911743,0.016776204109191895,0.0461436258142163,172.27.224.250_172.27.224.70,72,1.0
153,1535066162.582394,2018-08-23T19:16:02.582394,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.054495811462402344,7.4544079303741455,0.022200894355773926,0.04716219352401422,172.27.224.250_172.27.224.251,70,1.0
154,1535066162.622463,2018-08-23T19:16:02.622463,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0400691032409668,7.494477033615112,0.026183509826660158,0.04678195488534414,172.27.224.250_172.27.224.70,73,1.0
155,1535066162.629387,2018-08-23T19:16:02.629387,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0069239139556884766,7.501400947570801,0.02685070037841797,0.046417189778709504,172.27.224.250_172.27.224.70,74,1.0
156,1535066162.839864,2018-08-23T19:16:02.839864,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21047711372375488,7.711878061294556,0.04787321090698242,0.07301651969739123,172.27.224.250_172.27.224.70,75,1.0
157,1535066162.934083,2018-08-23T19:16:02.934083,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09421896934509277,7.806097030639648,0.05727050304412842,0.07224895310236594,172.27.224.250_172.27.224.70,76,1.0
158,1535066162.940073,2018-08-23T19:16:02.940073,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005990028381347656,7.812087059020996,0.057844805717468264,0.07176652744532468,172.27.224.250_172.27.224.70,77,1.0
159,1535066163.151853,2018-08-23T19:16:03.151853,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21178007125854492,8.023867130279541,0.07820661067962646,0.08395472727348473,172.27.224.250_172.27.224.70,78,1.0
160,1535066163.246011,2018-08-23T19:16:03.246011,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09415793418884277,8.118025064468384,0.08666870594024659,0.08045593844767658,172.27.224.250_172.27.224.70,79,1.0
161,1535066163.249394,2018-08-23T19:16:03.249394,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0033829212188720703,8.121407985687256,0.08692078590393067,0.0801606296117833,172.27.224.250_172.27.224.70,80,1.0
162,1535066163.448242,2018-08-23T19:16:03.448242,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19884800910949707,8.320255994796753,0.09203438758850098,0.08589540290360545,172.27.224.250_172.27.224.70,81,1.0
163,1535066163.558061,2018-08-23T19:16:03.558061,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10981893539428711,8.43007493019104,0.09756669998168946,0.08498579149133466,172.27.224.250_172.27.224.70,82,1.0
164,1535066163.570079,2018-08-23T19:16:03.570079,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.012018203735351562,8.442093133926392,0.09476161003112793,0.0875196162655493,172.27.224.250_172.27.224.70,83,1.0
165,1535066163.775866,2018-08-23T19:16:03.775866,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20578694343566895,8.64788007736206,0.11464791297912598,0.08793536921940243,172.27.224.250_172.27.224.70,84,1.0
166,1535066163.797899,2018-08-23T19:16:03.797899,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.022032976150512695,8.669913053512573,0.09580349922180176,0.08526874766004706,172.27.224.250_172.27.224.251,71,1.0
167,1535066163.808123,2018-08-23T19:16:03.808123,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010224103927612305,8.680137157440186,0.08740401268005371,0.08947541088040391,172.27.224.250_172.27.224.251,72,1.0
168,1535066163.80895,2018-08-23T19:16:03.808950,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0008268356323242188,8.68096399307251,0.08688769340515137,0.09001070754834394,172.27.224.250_172.27.224.251,73,1.0
169,1535066163.808954,2018-08-23T19:16:03.808954,TCP,172.27.224.251,172.27.224.250,50837.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,4.0531158447265625e-06,8.680968046188354,0.06571009159088134,0.08190990984557404,172.27.224.250_172.27.224.251,74,1.0
170,1535066163.809098,2018-08-23T19:16:03.809098,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00014400482177734375,8.681112051010132,0.0563086986541748,0.08365861187815789,172.27.224.250_172.27.224.251,75,1.0
171,1535066163.818098,2018-08-23T19:16:03.818098,TCP,172.27.224.250,172.27.224.251,502.0,50837.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009000062942504883,8.690112113952637,0.05687041282653808,0.08328177334278845,172.27.224.250_172.27.224.251,76,1.0
172,1535066163.870055,2018-08-23T19:16:03.870055,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.051956892013549805,8.742069005966187,0.04218130111694336,0.06677615072630479,172.27.224.250_172.27.224.70,85,1.0
173,1535066163.880062,2018-08-23T19:16:03.880062,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010007143020629883,8.752076148986816,0.03220012187957764,0.06288929977992745,172.27.224.250_172.27.224.70,86,1.0
174,1535066164.087902,2018-08-23T19:16:04.087902,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2078399658203125,8.959916114807129,0.05178229808807373,0.08313510085679532,172.27.224.250_172.27.224.70,87,1.0
175,1535066164.182156,2018-08-23T19:16:04.182156,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0942540168762207,9.05417013168335,0.040629005432128905,0.06586641505326023,172.27.224.250_172.27.224.70,88,1.0
176,1535066164.189345,2018-08-23T19:16:04.189345,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0071887969970703125,9.06135892868042,0.039144587516784665,0.06649633403210085,172.27.224.250_172.27.224.70,89,1.0
