timestamp,length,protocol,src_ip,dst_ip,src_port,dst_port
1535046066.503004,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046066.597228,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046066.603781,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046066.815022,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046066.90926,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046066.914446,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046067.127,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046067.221728,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046067.223743,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046067.439003,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046067.533243,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046067.544453,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046067.720523,60,ARP,,,,
1535046067.722364,64,ARP,,,,
1535046067.722369,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.732606,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046067.732611,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.733234,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.733472,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.733715,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.733969,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.734216,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.734464,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.734711,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.734966,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.735214,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.73546,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.735708,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.735959,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046067.744158,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046067.750984,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046067.754715,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046067.755568,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046067.845429,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046067.854454,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046067.957825,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046068.063017,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046068.157215,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046068.16383,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046068.374979,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046068.397132,64,STP,,,,
1535046068.469329,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046068.474458,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046068.686994,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046068.781295,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046068.783824,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046068.99897,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046069.093227,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046069.104463,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046069.172186,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046069.18249,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046069.183334,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046069.183338,60,TCP,172.27.224.251,172.27.224.250,52522.0,502.0
1535046069.183515,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046069.192518,60,TCP,172.27.224.250,172.27.224.251,502.0,52522.0
1535046069.31097,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046069.405182,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046069.414463,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046069.622963,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046069.717195,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046069.723782,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046069.934975,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.029128,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.034471,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046070.246974,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.341229,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.343794,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046070.396848,64,STP,,,,
1535046070.55894,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.620026,60,ARP,,,,
1535046070.622421,64,ARP,,,,
1535046070.622426,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.632685,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046070.632689,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.633802,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.634035,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.634304,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.63453,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.634777,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.635032,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.635279,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.635526,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.635774,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.63603,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.636277,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.636526,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.645042,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046070.653221,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.653444,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046070.65431,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046070.663816,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046070.856521,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046070.870943,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.965151,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046070.974502,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046071.182959,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046071.277306,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046071.283858,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046071.494953,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046071.589121,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046071.594486,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046071.806942,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046071.901142,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046071.903881,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046072.07279,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046072.082581,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046072.083835,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046072.083838,60,TCP,172.27.224.251,172.27.224.250,52523.0,502.0
1535046072.084017,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046072.092548,60,TCP,172.27.224.250,172.27.224.251,502.0,52523.0
1535046072.118925,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046072.13448,60,ARP,,,,
1535046072.142446,64,ARP,,,,
1535046072.213145,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046072.224471,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046072.396853,64,STP,,,,
1535046072.430911,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046072.525109,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046072.533832,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046072.742928,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046072.837266,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046072.844514,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046073.054911,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046073.149255,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046073.153841,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046073.366902,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046073.461111,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046073.46452,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046073.52056,60,ARP,,,,
1535046073.522412,64,ARP,,,,
1535046073.522418,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.532699,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046073.532703,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.533287,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.533527,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.533778,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.534028,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.534289,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.534524,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.534776,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.535026,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.535272,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.53552,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.535774,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.536023,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.544243,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046073.553528,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046073.554353,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046073.663306,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046073.756645,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046073.773156,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046073.784587,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046073.990901,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.085185,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.093874,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046074.302877,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.39693,64,STP,,,,
1535046074.397133,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.404541,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046074.614895,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.709506,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.713903,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046074.926913,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046074.972232,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046074.982612,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046074.983865,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046074.983868,60,TCP,172.27.224.251,172.27.224.250,52524.0,502.0
1535046074.984037,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046074.992596,60,TCP,172.27.224.250,172.27.224.251,502.0,52524.0
1535046075.02101,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.024512,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046075.22329,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.333262,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.343892,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046075.550873,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.645065,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.654524,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046075.86288,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.957105,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046075.963894,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046076.17488,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046076.269251,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046076.274557,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046076.396915,64,STP,,,,
1535046076.421068,60,ARP,,,,
1535046076.422472,64,ARP,,,,
1535046076.422479,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.432753,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046076.432757,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.433807,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.434033,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.434294,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.434532,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.43478,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.435029,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.435275,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.43553,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.435776,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.436026,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.436273,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.436523,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.444273,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046076.453874,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046076.454758,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046076.486848,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046076.581073,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046076.583912,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046076.656976,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046076.798873,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046076.893075,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046076.904598,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046077.110863,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046077.205318,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046077.213892,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046077.42287,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046077.517058,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046077.524595,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046077.734871,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046077.82905,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046077.833952,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046077.872711,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046077.882661,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046077.883873,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046077.883877,60,TCP,172.27.224.251,172.27.224.250,52525.0,502.0
1535046077.884042,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046077.892663,60,TCP,172.27.224.250,172.27.224.251,502.0,52525.0
1535046078.046841,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046078.141115,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046078.144569,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046078.358825,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046078.396803,64,STP,,,,
1535046078.453057,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046078.463925,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046078.670823,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046078.765073,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046078.77458,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046078.982832,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046079.077036,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046079.083949,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046079.294798,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046079.320552,60,ARP,,,,
1535046079.322548,64,ARP,,,,
1535046079.322554,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.332824,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046079.33283,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.333263,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.333515,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.333758,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.334007,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.334254,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.33451,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.334756,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.335008,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.335252,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.335506,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.335752,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.336002,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.345175,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046079.353625,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046079.354452,66,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046079.389074,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046079.393971,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046079.556696,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046079.606809,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046079.70108,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046079.704645,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046079.918819,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.013034,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.023967,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046080.230818,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.299578,60,TCP,172.27.224.250,172.27.224.251,502.0,51801.0
1535046080.299584,60,TCP,172.27.224.251,172.27.224.250,51801.0,502.0
1535046080.325018,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.334653,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046080.396889,64,STP,,,,
1535046080.542818,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.637019,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.643967,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046080.772253,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046080.772671,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046080.773923,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046080.773925,60,TCP,172.27.224.251,172.27.224.250,52526.0,502.0
1535046080.774108,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046080.78268,60,TCP,172.27.224.250,172.27.224.251,502.0,52526.0
1535046080.854787,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.949002,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046080.954587,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046081.166809,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046081.2612,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046081.263979,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046081.478764,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046081.572903,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046081.584611,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046081.790791,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046081.884994,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046081.893964,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046082.102742,60,TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046082.197445,66,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0
1535046082.204653,85,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0
1535046082.210754,60,ARP,,,,
1535046082.212551,64,ARP,,,,
1535046082.212555,60,TCP,172.27.224.251,172.27.224.250,52527.0,502.0
1535046082.222843,60,TCP,172.27.224.250,172.27.224.251,502.0,52527.0
1535046082.222849,60,TCP,172.27.224.251,172.27.224.250,52527.0,502.0
1535046082.223475,60,TCP,172.27.224.251,172.27.224.250,52527.0,502.0
1535046082.223717,60,TCP,172.27.224.251,172.27.224.250,52527.0,502.0
