packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
114,1535066161,2018-08-23T19:16:00.909496,TCP,172.27.224.250,172.27.224.251,502,50836,0,,,,,,,,,,,60,0,1,0,Unknown,0.000149012,5.781510115,0.056560516,0.074828853,172.27.224.250_172.27.224.251,50,1
115,1535066161,2018-08-23T19:16:00.918057,TCP,172.27.224.250,172.27.224.251,502,50836,0,,,,,,,,,,,60,0,1,0,Unknown,0.008560896,5.790071011,0.047992587,0.074940218,172.27.224.250_172.27.224.251,51,1
116,1535066161,2018-08-23T19:16:00.967924,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.049867153,5.839938164,0.051789117,0.073862608,172.27.224.250_172.27.224.70,57,1
117,1535066161,2018-08-23T19:16:01.062112,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094187975,5.934126139,0.04061892,0.053649097,172.27.224.250_172.27.224.70,58,1
118,1535066161,2018-08-23T19:16:01.069977,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007864952,5.941991091,0.031978893,0.050938335,172.27.224.250_172.27.224.70,59,1
119,1535066161,2018-08-23T19:16:01.279926,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.209949017,6.151940107,0.052060318,0.074886062,172.27.224.250_172.27.224.70,60,1
120,1535066161,2018-08-23T19:16:01.374377,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094450951,6.246391058,0.046672893,0.068888875,172.27.224.250_172.27.224.70,61,1
121,1535066161,2018-08-23T19:16:01.379306,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004929066,6.251320124,0.047126007,0.068564824,172.27.224.250_172.27.224.70,62,1
122,1535066162,2018-08-23T19:16:01.576290,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.196983814,6.448303938,0.06669488,0.080854944,172.27.224.250_172.27.224.70,63,1
123,1535066162,2018-08-23T19:16:01.686074,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109784126,6.558088064,0.077672696,0.078203327,172.27.224.250_172.27.224.70,64,1
124,1535066162,2018-08-23T19:16:01.690006,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003931999,6.562020063,0.078050995,0.077794731,172.27.224.250_172.27.224.70,65,1
125,1535066162,2018-08-23T19:16:01.888296,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.198289871,6.760309935,0.097023892,0.081987117,172.27.224.250_172.27.224.70,66,1
126,1535066162,2018-08-23T19:16:01.998216,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109920025,6.870229959,0.10302918,0.080331884,172.27.224.250_172.27.224.70,67,1
127,1535066162,2018-08-23T19:16:02.009364,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011147976,6.881377935,0.09472518,0.085474706,172.27.224.250_172.27.224.70,68,1
128,1535066162,2018-08-23T19:16:02.215879,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.206515074,7.087893009,0.114590192,0.08612615,172.27.224.250_172.27.224.70,69,1
129,1535066162,2018-08-23T19:16:02.224485,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.008605957,7.096498966,0.094455886,0.084882188,None_None,8,
130,1535066162,2018-08-23T19:16:02.310114,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.085628986,7.182127953,0.093573689,0.084928077,172.27.224.250_172.27.224.70,70,1
131,1535066162,2018-08-23T19:16:02.319974,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009860039,7.191987991,0.094066787,0.084368687,172.27.224.250_172.27.224.70,71,1
132,1535066162,2018-08-23T19:16:02.346198,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.026224136,7.218212128,0.076990819,0.078285448,None_None,9,
133,1535066162,2018-08-23T19:16:02.347965,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.00176692,7.219979048,0.066189098,0.080673529,None_None,10,
134,1535066162,2018-08-23T19:16:02.347971,TCP,172.27.224.251,172.27.224.250,50837,502,0,,,,,,,,,,,60,1,0,0,Unknown,5.96E-06,7.219985008,0.065796494,0.081018986,172.27.224.250_172.27.224.251,52,1
135,1535066162,2018-08-23T19:16:02.358199,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.010227919,7.230212927,0.046990299,0.067555184,172.27.224.250_172.27.224.251,53,1
136,1535066162,2018-08-23T19:16:02.358205,TCP,172.27.224.251,172.27.224.250,50837,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.20E-06,7.230219126,0.035998917,0.065074809,172.27.224.250_172.27.224.251,54,1
137,1535066162,2018-08-23T19:16:02.358910,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000705004,7.230924129,0.034954619,0.065599596,172.27.224.250_172.27.224.251,55,1
138,1535066162,2018-08-23T19:16:02.359140,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000229836,7.231153965,0.014326096,0.02634646,172.27.224.250_172.27.224.251,56,1
139,1535066162,2018-08-23T19:16:02.359382,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000241995,7.23139596,0.013489699,0.026678893,172.27.224.250_172.27.224.251,57,1
140,1535066162,2018-08-23T19:16:02.359630,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000248194,7.231644154,0.00495162,0.008486216,172.27.224.250_172.27.224.251,58,1
141,1535066162,2018-08-23T19:16:02.359883,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252962,7.231897116,0.003990912,0.008412279,172.27.224.250_172.27.224.251,59,1
142,1535066162,2018-08-23T19:16:02.360136,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252962,7.232150078,0.001393795,0.003146493,172.27.224.250_172.27.224.251,60,1
143,1535066162,2018-08-23T19:16:02.360385,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000248909,7.232398987,0.001241994,0.003163066,172.27.224.250_172.27.224.251,61,1
144,1535066162,2018-08-23T19:16:02.360628,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000242949,7.232641935,0.001265693,0.00315365,172.27.224.250_172.27.224.251,62,1
145,1535066162,2018-08-23T19:16:02.360880,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252008,7.232893944,0.000268102,0.000171184,172.27.224.250_172.27.224.251,63,1
146,1535066162,2018-08-23T19:16:02.361132,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252008,7.233145952,0.000292683,0.000145052,172.27.224.250_172.27.224.251,64,1
147,1535066162,2018-08-23T19:16:02.361378,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,7.233392,0.000246787,7.17E-06,172.27.224.250_172.27.224.251,65,1
148,1535066162,2018-08-23T19:16:02.361625,TCP,172.27.224.251,172.27.224.250,50837,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,7.233639002,0.000248504,4.03E-06,172.27.224.250_172.27.224.251,66,1
149,1535066162,2018-08-23T19:16:02.369787,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.008162022,7.241801023,0.001040506,0.002502248,172.27.224.250_172.27.224.251,67,1
150,1535066162,2018-08-23T19:16:02.379324,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.009536982,7.251338005,0.001969385,0.003640595,172.27.224.250_172.27.224.251,68,1
151,1535066162,2018-08-23T19:16:02.380186,Modbus/TCP,172.27.224.250,172.27.224.251,502,50837,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000862122,7.252200127,0.002030301,0.00361368,172.27.224.250_172.27.224.251,69,1
152,1535066163,2018-08-23T19:16:02.527898,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.147711992,7.399912119,0.016776204,0.046143626,172.27.224.250_172.27.224.70,72,1
153,1535066163,2018-08-23T19:16:02.582394,TCP,172.27.224.251,172.27.224.250,50837,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.054495811,7.45440793,0.022200894,0.047162194,172.27.224.250_172.27.224.251,70,1
154,1535066163,2018-08-23T19:16:02.622463,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.040069103,7.494477034,0.02618351,0.046781955,172.27.224.250_172.27.224.70,73,1
155,1535066163,2018-08-23T19:16:02.629387,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006923914,7.501400948,0.0268507,0.04641719,172.27.224.250_172.27.224.70,74,1
156,1535066163,2018-08-23T19:16:02.839864,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.210477114,7.711878061,0.047873211,0.07301652,172.27.224.250_172.27.224.70,75,1
157,1535066163,2018-08-23T19:16:02.934083,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094218969,7.806097031,0.057270503,0.072248953,172.27.224.250_172.27.224.70,76,1
158,1535066163,2018-08-23T19:16:02.940073,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005990028,7.812087059,0.057844806,0.071766527,172.27.224.250_172.27.224.70,77,1
159,1535066163,2018-08-23T19:16:03.151853,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.211780071,8.02386713,0.078206611,0.083954727,172.27.224.250_172.27.224.70,78,1
160,1535066163,2018-08-23T19:16:03.246011,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094157934,8.118025064,0.086668706,0.080455938,172.27.224.250_172.27.224.70,79,1
161,1535066163,2018-08-23T19:16:03.249394,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003382921,8.121407986,0.086920786,0.08016063,172.27.224.250_172.27.224.70,80,1
162,1535066163,2018-08-23T19:16:03.448242,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.198848009,8.320255995,0.092034388,0.085895403,172.27.224.250_172.27.224.70,81,1
163,1535066164,2018-08-23T19:16:03.558061,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109818935,8.43007493,0.0975667,0.084985791,172.27.224.250_172.27.224.70,82,1
164,1535066164,2018-08-23T19:16:03.570079,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.012018204,8.442093134,0.09476161,0.087519616,172.27.224.250_172.27.224.70,83,1
165,1535066164,2018-08-23T19:16:03.775866,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.205786943,8.647880077,0.114647913,0.087935369,172.27.224.250_172.27.224.70,84,1
166,1535066164,2018-08-23T19:16:03.797899,TCP,172.27.224.251,172.27.224.250,50837,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.022032976,8.669913054,0.095803499,0.085268748,172.27.224.250_172.27.224.251,71,1
167,1535066164,2018-08-23T19:16:03.808123,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.010224104,8.680137157,0.087404013,0.089475411,172.27.224.250_172.27.224.251,72,1
168,1535066164,2018-08-23T19:16:03.808950,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.000826836,8.680963993,0.086887693,0.090010708,172.27.224.250_172.27.224.251,73,1
169,1535066164,2018-08-23T19:16:03.808954,TCP,172.27.224.251,172.27.224.250,50837,502,0,,,,,,,,,,,60,1,0,0,Unknown,4.05E-06,8.680968046,0.065710092,0.08190991,172.27.224.250_172.27.224.251,74,1
170,1535066164,2018-08-23T19:16:03.809098,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.000144005,8.681112051,0.056308699,0.083658612,172.27.224.250_172.27.224.251,75,1
171,1535066164,2018-08-23T19:16:03.818098,TCP,172.27.224.250,172.27.224.251,502,50837,0,,,,,,,,,,,60,0,1,0,Unknown,0.009000063,8.690112114,0.056870413,0.083281773,172.27.224.250_172.27.224.251,76,1
172,1535066164,2018-08-23T19:16:03.870055,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.051956892,8.742069006,0.042181301,0.066776151,172.27.224.250_172.27.224.70,85,1
173,1535066164,2018-08-23T19:16:03.880062,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010007143,8.752076149,0.032200122,0.0628893,172.27.224.250_172.27.224.70,86,1
174,1535066164,2018-08-23T19:16:04.087902,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.207839966,8.959916115,0.051782298,0.083135101,172.27.224.250_172.27.224.70,87,1
175,1535066164,2018-08-23T19:16:04.182156,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094254017,9.054170132,0.040629005,0.065866415,172.27.224.250_172.27.224.70,88,1
176,1535066164,2018-08-23T19:16:04.189345,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007188797,9.061358929,0.039144588,0.066496334,172.27.224.250_172.27.224.70,89,1
177,1535066164,2018-08-23T19:16:04.224388,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.035043001,9.09640193,0.041626477,0.065756025,None_None,11,
178,1535066164,2018-08-23T19:16:04.399839,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.17545104,9.27185297,0.059088898,0.076091856,172.27.224.250_172.27.224.70,90,1
179,1535066164,2018-08-23T19:16:04.494200,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094361067,9.366214037,0.068524599,0.073765783,172.27.224.250_172.27.224.70,91,1
180,1535066165,2018-08-23T19:16:04.500045,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00584507,9.372059107,0.069094706,0.073198425,172.27.224.250_172.27.224.70,92,1
181,1535066165,2018-08-23T19:16:04.555971,UDP,172.27.224.70,172.27.224.255,,,,,,,,,,,,,,82,0,0,0,Unknown,0.055925846,9.427984953,0.073787284,0.070367238,172.27.224.255_172.27.224.70,1,
182,1535066165,2018-08-23T19:16:04.696250,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.140279055,9.568264008,0.0826195,0.072822801,172.27.224.250_172.27.224.70,93,1
183,1535066165,2018-08-23T19:16:04.806052,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109802008,9.678066015,0.092598987,0.06847455,172.27.224.250_172.27.224.70,94,1
184,1535066165,2018-08-23T19:16:04.809389,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003337145,9.68140316,0.072148705,0.060280759,172.27.224.250_172.27.224.70,95,1
185,1535066165,2018-08-23T19:16:05.008231,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.19884181,9.88024497,0.082607484,0.072397488,172.27.224.250_172.27.224.70,96,1
186,1535066165,2018-08-23T19:16:05.118029,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109798193,9.990043163,0.092868423,0.067635505,172.27.224.250_172.27.224.70,97,1
187,1535066165,2018-08-23T19:16:05.130045,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.01201582,10.00205898,0.090565705,0.070167572,172.27.224.250_172.27.224.70,98,1
188,1535066165,2018-08-23T19:16:05.245727,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.115682125,10.11774111,0.084588814,0.064445908,None_None,12,
189,1535066165,2018-08-23T19:16:05.247996,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.00226903,10.12001014,0.07537961,0.069291999,None_None,13,
190,1535066165,2018-08-23T19:16:05.248004,TCP,172.27.224.251,172.27.224.250,50838,502,0,,,,,,,,,,,60,1,0,0,Unknown,7.87E-06,10.12001801,0.07479589,0.069964174,172.27.224.250_172.27.224.251,77,1
191,1535066165,2018-08-23T19:16:05.258267,TCP,172.27.224.250,172.27.224.251,502,50838,0,,,,,,,,,,,60,0,1,0,Unknown,0.010262966,10.13028097,0.070229602,0.072766583,172.27.224.250_172.27.224.251,78,1
192,1535066165,2018-08-23T19:16:05.258293,TCP,172.27.224.251,172.27.224.250,50838,502,0,,,,,,,,,,,60,1,0,0,Unknown,2.60E-05,10.13030696,0.056204295,0.071265786,172.27.224.250_172.27.224.251,79,1
193,1535066165,2018-08-23T19:16:05.259513,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.001219988,10.13152695,0.045346093,0.070459495,172.27.224.250_172.27.224.251,80,1
194,1535066165,2018-08-23T19:16:05.259723,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000210047,10.13173699,0.045033383,0.070673268,172.27.224.250_172.27.224.251,81,1
195,1535066165,2018-08-23T19:16:05.259971,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,10.13198495,0.025173998,0.046376655,172.27.224.250_172.27.224.251,82,1
196,1535066165,2018-08-23T19:16:05.260218,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,10.13223195,0.014218879,0.035927553,172.27.224.250_172.27.224.251,83,1
197,1535066165,2018-08-23T19:16:05.260467,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000249147,10.1324811,0.013042212,0.03619938,172.27.224.250_172.27.224.251,84,1
198,1535066165,2018-08-23T19:16:05.260715,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,10.13272905,0.001498795,0.003158628,172.27.224.250_172.27.224.251,85,1
199,1535066165,2018-08-23T19:16:05.260963,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,10.13297701,0.001296687,0.003168513,172.27.224.250_172.27.224.251,86,1
200,1535066165,2018-08-23T19:16:05.261213,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000250101,10.13322711,0.00132091,0.003158475,172.27.224.250_172.27.224.251,87,1
201,1535066165,2018-08-23T19:16:05.261461,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,10.13347507,0.000319409,0.000323952,172.27.224.250_172.27.224.251,88,1
202,1535066165,2018-08-23T19:16:05.261714,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252962,10.13372803,0.000342107,0.000308702,172.27.224.250_172.27.224.251,89,1
203,1535066165,2018-08-23T19:16:05.261962,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,10.13397598,0.000244904,1.24E-05,172.27.224.250_172.27.224.251,90,1
204,1535066165,2018-08-23T19:16:05.262212,TCP,172.27.224.251,172.27.224.250,50838,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000250101,10.13422608,0.000248909,1.75E-06,172.27.224.250_172.27.224.251,91,1
205,1535066165,2018-08-23T19:16:05.269745,TCP,172.27.224.250,172.27.224.251,502,50838,0,,,,,,,,,,,60,0,1,0,Unknown,0.007533073,10.14175916,0.000977421,0.002303422,172.27.224.250_172.27.224.251,92,1
206,1535066165,2018-08-23T19:16:05.279383,TCP,172.27.224.250,172.27.224.251,502,50838,0,,,,,,,,,,,60,0,1,0,Unknown,0.009637833,10.15139699,0.001916504,0.003549683,172.27.224.250_172.27.224.251,93,1
207,1535066165,2018-08-23T19:16:05.280278,Modbus/TCP,172.27.224.250,172.27.224.251,502,50838,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000895023,10.15229201,0.001981091,0.00352174,172.27.224.250_172.27.224.251,94,1
208,1535066165,2018-08-23T19:16:05.335850,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.055572033,10.20786405,0.007513499,0.017238632,172.27.224.250_172.27.224.70,99,1
209,1535066165,2018-08-23T19:16:05.430218,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094367981,10.30223203,0.016925502,0.032110207,172.27.224.250_172.27.224.70,100,1
210,1535066165,2018-08-23T19:16:05.439429,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009211063,10.31144309,0.017821598,0.031715756,172.27.224.250_172.27.224.70,101,1
211,1535066165,2018-08-23T19:16:05.482490,TCP,172.27.224.251,172.27.224.250,50838,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.043061018,10.35450411,0.022102904,0.031968564,172.27.224.250_172.27.224.251,95,1
212,1535066166,2018-08-23T19:16:05.647824,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.165333986,10.51983809,0.038611007,0.054273434,172.27.224.250_172.27.224.70,102,1
213,1535066166,2018-08-23T19:16:05.742184,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094359875,10.61419797,0.048022199,0.055036309,172.27.224.250_172.27.224.70,103,1
214,1535066166,2018-08-23T19:16:05.750065,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007881165,10.62207913,0.048785305,0.054348938,172.27.224.250_172.27.224.70,104,1
215,1535066166,2018-08-23T19:16:05.944220,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.194154978,10.81623411,0.067447495,0.068744362,172.27.224.250_172.27.224.70,105,1
216,1535066166,2018-08-23T19:16:06.053941,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109720945,10.92595506,0.077455807,0.066646255,172.27.224.250_172.27.224.70,106,1
217,1535066166,2018-08-23T19:16:06.059453,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005511999,10.93146706,0.077917504,0.066070447,172.27.224.250_172.27.224.70,107,1
218,1535066166,2018-08-23T19:16:06.224377,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.164923906,11.09639096,0.088852692,0.070838429,None_None,14,
219,1535066166,2018-08-23T19:16:06.271799,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.047422171,11.14381313,0.084158111,0.07197872,172.27.224.250_172.27.224.70,108,1
220,1535066166,2018-08-23T19:16:06.397229,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.125429869,11.269243,0.095779991,0.06779384,172.27.224.250_172.27.224.70,109,1
221,1535066166,2018-08-23T19:16:06.400092,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00286293,11.27210593,0.091760182,0.072308555,172.27.224.250_172.27.224.70,110,1
